"yr","date","Latitude","Longitude","pyro","doy","pyrocat","subsegment"
2018,2018-04-12,27.949,-82.561,NA,102,NA,"CE"
2018,2018-04-12,27.957,-82.622,NA,102,NA,"CE"
2018,2018-04-12,27.942,-82.675,333,102,"No bloom","CW"
2018,2018-04-12,27.9055,-82.6046,NA,102,NA,"SW"
2018,2018-04-12,27.9244,-82.5496,NA,102,NA,"SE"
2018,2018-04-12,27.86111,-82.58911,NA,102,NA,"SW"
2018,2018-04-25,28.02,-82.675,29333,115,"Low","NW"
2018,2018-04-25,27.972,-82.673,333,115,"No bloom","NW"
2018,2018-04-25,27.98,-82.62,NA,115,NA,"NE"
2018,2018-04-25,27.949,-82.561,NA,115,NA,"CE"
2018,2018-04-25,27.957,-82.622,NA,115,NA,"CE"
2018,2018-04-25,27.942,-82.675,NA,115,NA,"CW"
2018,2018-04-25,27.9055,-82.6046,NA,115,NA,"SW"
2018,2018-04-25,27.9244,-82.5496,NA,115,NA,"SE"
2018,2018-04-25,27.86111,-82.58911,NA,115,NA,"SW"
2018,2018-05-11,28.02,-82.675,43333,131,"Low","NW"
2018,2018-05-11,27.972,-82.673,2667,131,"No bloom","NW"
2018,2018-05-11,27.98,-82.62,NA,131,NA,"NE"
2018,2018-05-11,27.949,-82.561,NA,131,NA,"CE"
2018,2018-05-11,27.957,-82.622,NA,131,NA,"CE"
2018,2018-05-11,27.942,-82.675,NA,131,NA,"CW"
2018,2018-05-11,27.9055,-82.6046,NA,131,NA,"SW"
2018,2018-05-11,27.9244,-82.5496,NA,131,NA,"SE"
2018,2018-05-11,27.86111,-82.58911,NA,131,NA,"SW"
2018,2018-05-23,28.02,-82.675,60000,143,"Low","NW"
2018,2018-05-23,27.972,-82.673,100333,143,"Medium","NW"
2018,2018-05-23,27.98,-82.62,10667,143,"Low","NE"
2018,2018-05-23,27.949,-82.561,NA,143,NA,"CE"
2018,2018-05-23,27.957,-82.622,169000,143,"Medium","CE"
2018,2018-05-23,27.942,-82.675,60000,143,"Low","CW"
2018,2018-05-23,27.9055,-82.6046,NA,143,NA,"SW"
2018,2018-05-23,27.9244,-82.5496,NA,143,NA,"SE"
2018,2018-05-23,27.86111,-82.58911,NA,143,NA,"SW"
2018,2018-06-06,28.02,-82.675,960033,157,"Medium","NW"
2018,2018-06-06,27.972,-82.673,117667,157,"Medium","NW"
2018,2018-06-06,27.98,-82.62,NA,157,NA,"NE"
2018,2018-06-06,27.949,-82.561,333,157,"No bloom","CE"
2018,2018-06-06,27.957,-82.622,NA,157,NA,"CE"
2018,2018-06-06,27.942,-82.675,41000,157,"Low","CW"
2018,2018-06-06,27.9055,-82.6046,1333,157,"No bloom","SW"
2018,2018-06-06,27.9244,-82.5496,NA,157,NA,"SE"
2018,2018-06-06,27.86111,-82.58911,NA,157,NA,"SW"
2018,2018-06-21,28.02,-82.675,996267,172,"Medium","NW"
2018,2018-06-21,27.972,-82.673,79667,172,"Low","NW"
2018,2018-06-21,27.98,-82.62,1667,172,"No bloom","NE"
2018,2018-06-21,27.949,-82.561,NA,172,NA,"CE"
2018,2018-06-21,27.957,-82.622,12667,172,"Low","CE"
2018,2018-06-21,27.942,-82.675,89333,172,"Low","CW"
2018,2018-06-21,27.9055,-82.6046,48333,172,"Low","SW"
2018,2018-06-21,27.9244,-82.5496,NA,172,NA,"SE"
2018,2018-06-21,27.86111,-82.58911,2333,172,"No bloom","SW"
2018,2018-07-03,28.02,-82.675,320397,184,"Medium","NW"
2018,2018-07-03,27.972,-82.673,3e+06,184,"High","NW"
2018,2018-07-03,27.98,-82.62,33000,184,"Low","NE"
2018,2018-07-03,27.949,-82.561,NA,184,NA,"CE"
2018,2018-07-03,27.957,-82.622,206280,184,"Medium","CE"
2018,2018-07-03,27.942,-82.675,1940040,184,"High","CW"
2018,2018-07-03,27.9055,-82.6046,58667,184,"Low","SW"
2018,2018-07-03,27.9244,-82.5496,NA,184,NA,"SE"
2018,2018-07-03,27.86111,-82.58911,10000,184,"No bloom","SW"
2018,2018-07-18,28.02,-82.675,801320,199,"Medium","NW"
2018,2018-07-18,27.972,-82.673,1205825,199,"High","NW"
2018,2018-07-18,27.98,-82.62,283383,199,"Medium","NE"
2018,2018-07-18,27.949,-82.561,3000,199,"No bloom","CE"
2018,2018-07-18,27.957,-82.622,832580,199,"Medium","CE"
2018,2018-07-18,27.942,-82.675,544680,199,"Medium","CW"
2018,2018-07-18,27.9055,-82.6046,74120,199,"Low","SW"
2018,2018-07-18,27.9244,-82.5496,NA,199,NA,"SE"
2018,2018-07-18,27.86111,-82.58911,24333,199,"Low","SW"
2018,2018-08-10,28.02,-82.675,464594,222,"Medium","NW"
2018,2018-08-10,27.972,-82.673,817378,222,"Medium","NW"
2018,2018-08-10,27.98,-82.62,140453,222,"Medium","NE"
2018,2018-08-10,27.949,-82.561,10333,222,"Low","CE"
2018,2018-08-10,27.957,-82.622,250920,222,"Medium","CE"
2018,2018-08-10,27.942,-82.675,303625,222,"Medium","CW"
2018,2018-08-10,27.9055,-82.6046,45000,222,"Low","SW"
2018,2018-08-10,27.9244,-82.5496,1667,222,"No bloom","SE"
2018,2018-08-10,27.86111,-82.58911,20667,222,"Low","SW"
2018,2018-08-22,28.02,-82.675,823140,234,"Medium","NW"
2018,2018-08-22,27.972,-82.673,483333,234,"Medium","NW"
2018,2018-08-22,27.98,-82.62,403920,234,"Medium","NE"
2018,2018-08-22,27.949,-82.561,16667,234,"Low","CE"
2018,2018-08-22,27.957,-82.622,1581742,234,"High","CE"
2018,2018-08-22,27.942,-82.675,1029420,234,"High","CW"
2018,2018-08-22,27.9055,-82.6046,575280,234,"Medium","SW"
2018,2018-08-22,27.9244,-82.5496,17000,234,"Low","SE"
2018,2018-08-22,27.86111,-82.58911,15000,234,"Low","SW"
2018,2018-09-13,28.02,-82.675,152917,256,"Medium","NW"
2018,2018-09-13,27.972,-82.673,188190,256,"Medium","NW"
2018,2018-09-13,27.98,-82.62,6000,256,"No bloom","NE"
2018,2018-09-13,27.949,-82.561,1667,256,"No bloom","CE"
2018,2018-09-13,27.957,-82.622,47377,256,"Low","CE"
2018,2018-09-13,27.942,-82.675,1132200,256,"High","CW"
2018,2018-09-13,27.9055,-82.6046,240972,256,"Medium","SW"
2018,2018-09-13,27.9244,-82.5496,10000,256,"No bloom","SE"
2018,2018-09-13,27.86111,-82.58911,7667,256,"No bloom","SW"
2018,2018-09-28,28.02,-82.675,144583,271,"Medium","NW"
2018,2018-09-28,27.972,-82.673,75667,271,"Low","NW"
2018,2018-09-28,27.98,-82.62,25000,271,"Low","NE"
2018,2018-09-28,27.949,-82.561,667,271,"No bloom","CE"
2018,2018-09-28,27.957,-82.622,13333,271,"Low","CE"
2018,2018-09-28,27.942,-82.675,36000,271,"Low","CW"
2018,2018-09-28,27.9055,-82.6046,3333,271,"No bloom","SW"
2018,2018-09-28,27.9244,-82.5496,1000,271,"No bloom","SE"
2018,2018-09-28,27.86111,-82.58911,667,271,"No bloom","SW"
2018,2018-10-25,28.02,-82.675,333,298,"No bloom","NW"
2018,2018-10-25,27.972,-82.673,333,298,"No bloom","NW"
2018,2018-10-25,27.98,-82.62,NA,298,NA,"NE"
2018,2018-10-25,27.949,-82.561,1000,298,"No bloom","CE"
2018,2018-10-25,27.957,-82.622,1333,298,"No bloom","CE"
2018,2018-10-25,27.942,-82.675,NA,298,NA,"CW"
2018,2018-10-25,27.9055,-82.6046,NA,298,NA,"SW"
2018,2018-10-25,27.9244,-82.5496,NA,298,NA,"SE"
2018,2018-10-25,27.86111,-82.58911,NA,298,NA,"SW"
2018,2018-11-21,28.02,-82.675,NA,325,NA,"NW"
2018,2018-11-21,27.972,-82.673,NA,325,NA,"NW"
2018,2018-11-21,27.98,-82.62,NA,325,NA,"NE"
2018,2018-11-21,27.949,-82.561,NA,325,NA,"CE"
2018,2018-11-21,27.957,-82.622,NA,325,NA,"CE"
2018,2018-11-21,27.942,-82.675,NA,325,NA,"CW"
2018,2018-11-21,27.9055,-82.6046,NA,325,NA,"SW"
2018,2018-11-21,27.9244,-82.5496,NA,325,NA,"SE"
2018,2018-11-21,27.86111,-82.58911,NA,325,NA,"SW"
2018,2018-12-28,28.02,-82.675,NA,362,NA,"NW"
2018,2018-12-28,27.972,-82.673,NA,362,NA,"NW"
2018,2018-12-28,27.98,-82.62,NA,362,NA,"NE"
2018,2018-12-28,27.949,-82.561,NA,362,NA,"CE"
2018,2018-12-28,27.957,-82.622,NA,362,NA,"CE"
2018,2018-12-28,27.942,-82.675,NA,362,NA,"CW"
2018,2018-12-28,27.9055,-82.6046,NA,362,NA,"SW"
2018,2018-12-28,27.9244,-82.5496,NA,362,NA,"SE"
2018,2018-12-28,27.86111,-82.58911,NA,362,NA,"SW"
2019,2019-01-28,28.02,-82.675,NA,28,NA,"NW"
2019,2019-01-28,27.972,-82.673,NA,28,NA,"NW"
2019,2019-01-28,27.98,-82.62,NA,28,NA,"NE"
2019,2019-01-28,27.949,-82.561,NA,28,NA,"CE"
2019,2019-01-28,27.957,-82.622,NA,28,NA,"CE"
2019,2019-01-28,27.942,-82.675,NA,28,NA,"CW"
2019,2019-01-28,27.9055,-82.6046,NA,28,NA,"SW"
2019,2019-01-28,27.9244,-82.5496,NA,28,NA,"SE"
2019,2019-01-28,27.86111,-82.58911,NA,28,NA,"SW"
2019,2019-02-22,28.02,-82.675,NA,53,NA,"NW"
2019,2019-02-22,27.972,-82.673,NA,53,NA,"NW"
2019,2019-02-22,27.98,-82.62,NA,53,NA,"NE"
2019,2019-02-22,27.949,-82.561,NA,53,NA,"CE"
2019,2019-02-22,27.957,-82.622,NA,53,NA,"CE"
2019,2019-02-22,27.942,-82.675,NA,53,NA,"CW"
2019,2019-02-22,27.9055,-82.6046,NA,53,NA,"SW"
2019,2019-02-22,27.9244,-82.5496,NA,53,NA,"SE"
2019,2019-02-22,27.86111,-82.58911,NA,53,NA,"SW"
2019,2019-03-25,28.02,-82.675,NA,84,NA,"NW"
2019,2019-03-25,27.972,-82.673,333,84,"No bloom","NW"
2019,2019-03-25,27.98,-82.62,NA,84,NA,"NE"
2019,2019-03-25,27.949,-82.561,NA,84,NA,"CE"
2019,2019-03-25,27.957,-82.622,NA,84,NA,"CE"
2019,2019-03-25,27.942,-82.675,NA,84,NA,"CW"
2019,2019-03-25,27.9055,-82.6046,NA,84,NA,"SW"
2019,2019-03-25,27.9244,-82.5496,NA,84,NA,"SE"
2019,2019-03-25,27.86111,-82.58911,NA,84,NA,"SW"
2019,2019-04-11,28.02,-82.675,2333,101,"No bloom","NW"
2019,2019-04-11,27.972,-82.673,NA,101,NA,"NW"
2019,2019-04-11,27.98,-82.62,333,101,"No bloom","NE"
2019,2019-04-11,27.949,-82.561,NA,101,NA,"CE"
2019,2019-04-11,27.957,-82.622,667,101,"No bloom","CE"
2019,2019-04-11,27.942,-82.675,NA,101,NA,"CW"
2019,2019-04-11,27.9055,-82.6046,333,101,"No bloom","SW"
2019,2019-04-11,27.9244,-82.5496,NA,101,NA,"SE"
2019,2019-04-11,27.86111,-82.58911,NA,101,NA,"SW"
2019,2019-04-25,28.02,-82.675,667,115,"No bloom","NW"
2019,2019-04-25,27.972,-82.673,333,115,"No bloom","NW"
2019,2019-04-25,27.98,-82.62,NA,115,NA,"NE"
2019,2019-04-25,27.949,-82.561,NA,115,NA,"CE"
2019,2019-04-25,27.957,-82.622,NA,115,NA,"CE"
2019,2019-04-25,27.942,-82.675,NA,115,NA,"CW"
2019,2019-04-25,27.9055,-82.6046,NA,115,NA,"SW"
2019,2019-04-25,27.9244,-82.5496,NA,115,NA,"SE"
2019,2019-04-25,27.86111,-82.58911,NA,115,NA,"SW"
2019,2019-05-08,28.02,-82.675,7000,128,"No bloom","NW"
2019,2019-05-08,27.972,-82.673,667,128,"No bloom","NW"
2019,2019-05-08,27.98,-82.62,NA,128,NA,"NE"
2019,2019-05-08,27.949,-82.561,NA,128,NA,"CE"
2019,2019-05-08,27.957,-82.622,NA,128,NA,"CE"
2019,2019-05-08,27.942,-82.675,107000,128,"Medium","CW"
2019,2019-05-08,27.9055,-82.6046,NA,128,NA,"SW"
2019,2019-05-08,27.9244,-82.5496,NA,128,NA,"SE"
2019,2019-05-08,27.86111,-82.58911,NA,128,NA,"SW"
2019,2019-05-15,27.942,-82.675,28000,135,"Low","CW"
2019,2019-05-22,28.02,-82.675,160667,142,"Medium","NW"
2019,2019-05-22,27.972,-82.673,39333,142,"Low","NW"
2019,2019-05-22,27.98,-82.62,1333,142,"No bloom","NE"
2019,2019-05-22,27.949,-82.561,NA,142,NA,"CE"
2019,2019-05-22,27.957,-82.622,18333,142,"Low","CE"
2019,2019-05-22,27.942,-82.675,99000,142,"Low","CW"
2019,2019-05-22,27.9055,-82.6046,NA,142,NA,"SW"
2019,2019-05-22,27.9244,-82.5496,NA,142,NA,"SE"
2019,2019-05-22,27.86111,-82.58911,NA,142,NA,"SW"
2019,2019-05-29,27.942,-82.675,370500,149,"Medium","CW"
2019,2019-06-04,28.02,-82.675,7000,155,"No bloom","NW"
2019,2019-06-04,27.972,-82.673,10000,155,"No bloom","NW"
2019,2019-06-04,27.98,-82.62,3333,155,"No bloom","NE"
2019,2019-06-04,27.949,-82.561,NA,155,NA,"CE"
2019,2019-06-04,27.957,-82.622,16333,155,"Low","CE"
2019,2019-06-04,27.942,-82.675,741413,155,"Medium","CW"
2019,2019-06-04,27.9055,-82.6046,50667,155,"Low","SW"
2019,2019-06-04,27.9244,-82.5496,NA,155,NA,"SE"
2019,2019-06-04,27.86111,-82.58911,2667,155,"No bloom","SW"
2019,2019-06-12,27.942,-82.675,381218,163,"Medium","CW"
2019,2019-06-19,28.02,-82.675,416400,170,"Medium","NW"
2019,2019-06-19,27.972,-82.673,1087267,170,"High","NW"
2019,2019-06-19,27.98,-82.62,348840,170,"Medium","NE"
2019,2019-06-19,27.949,-82.561,12667,170,"Low","CE"
2019,2019-06-19,27.957,-82.622,500616,170,"Medium","CE"
2019,2019-06-19,27.942,-82.675,312120,170,"Medium","CW"
2019,2019-06-19,27.9055,-82.6046,405797,170,"Medium","SW"
2019,2019-06-19,27.9244,-82.5496,29333,170,"Low","SE"
2019,2019-06-19,27.86111,-82.58911,35667,170,"Low","SW"
2019,2019-06-26,27.942,-82.675,152662,177,"Medium","CW"
2019,2019-07-02,28.02,-82.675,740520,183,"Medium","NW"
2019,2019-07-02,27.972,-82.673,1519800,183,"High","NW"
2019,2019-07-02,27.98,-82.62,622200,183,"Medium","NE"
2019,2019-07-02,27.949,-82.561,111180,183,"Medium","CE"
2019,2019-07-02,27.957,-82.622,985320,183,"Medium","CE"
2019,2019-07-02,27.942,-82.675,208080,183,"Medium","CW"
2019,2019-07-02,27.9055,-82.6046,258100,183,"Medium","SW"
2019,2019-07-02,27.9244,-82.5496,31333,183,"Low","SE"
2019,2019-07-02,27.86111,-82.58911,68333,183,"Low","SW"
2019,2019-07-18,28.02,-82.675,69000,199,"Low","NW"
2019,2019-07-18,27.972,-82.673,827017,199,"Medium","NW"
2019,2019-07-18,27.98,-82.62,504467,199,"Medium","NE"
2019,2019-07-18,27.949,-82.561,738735,199,"Medium","CE"
2019,2019-07-18,27.957,-82.622,584117,199,"Medium","CE"
2019,2019-07-18,27.942,-82.675,497367,199,"Medium","CW"
2019,2019-07-18,27.9055,-82.6046,266133,199,"Medium","SW"
2019,2019-07-18,27.9244,-82.5496,216803,199,"Medium","SE"
2019,2019-07-18,27.86111,-82.58911,45333,199,"Low","SW"
2019,2019-07-30,28.02,-82.675,174667,211,"Medium","NW"
2019,2019-07-30,27.972,-82.673,1378747,211,"High","NW"
2019,2019-07-30,27.98,-82.62,534285,211,"Medium","NE"
2019,2019-07-30,27.949,-82.561,333,211,"No bloom","CE"
2019,2019-07-30,27.957,-82.622,173333,211,"Medium","CE"
2019,2019-07-30,27.942,-82.675,1557768,211,"High","CW"
2019,2019-07-30,27.9055,-82.6046,16000,211,"Low","SW"
2019,2019-07-30,27.9244,-82.5496,1000,211,"No bloom","SE"
2019,2019-07-30,27.86111,-82.58911,20333,211,"Low","SW"
2019,2019-08-19,28.02,-82.675,88667,231,"Low","NW"
2019,2019-08-19,27.972,-82.673,120000,231,"Medium","NW"
2019,2019-08-19,27.98,-82.62,304963,231,"Medium","NE"
2019,2019-08-19,27.949,-82.561,NA,231,NA,"CE"
2019,2019-08-19,27.957,-82.622,16000,231,"Low","CE"
2019,2019-08-19,27.942,-82.675,231724,231,"Medium","CW"
2019,2019-08-19,27.9055,-82.6046,32333,231,"Low","SW"
2019,2019-08-19,27.9244,-82.5496,NA,231,NA,"SE"
2019,2019-08-19,27.86111,-82.58911,18333,231,"Low","SW"
2019,2019-08-29,28.02,-82.675,246667,241,"Medium","NW"
2019,2019-08-29,27.972,-82.673,85333,241,"Low","NW"
2019,2019-08-29,27.98,-82.62,61333,241,"Low","NE"
2019,2019-08-29,27.949,-82.561,10000,241,"No bloom","CE"
2019,2019-08-29,27.957,-82.622,105667,241,"Medium","CE"
2019,2019-08-29,27.942,-82.675,33667,241,"Low","CW"
2019,2019-08-29,27.9055,-82.6046,90667,241,"Low","SW"
2019,2019-08-29,27.9244,-82.5496,1333,241,"No bloom","SE"
2019,2019-08-29,27.86111,-82.58911,15000,241,"Low","SW"
2019,2019-09-16,28.02,-82.675,NA,259,NA,"NW"
2019,2019-09-16,27.972,-82.673,1000,259,"No bloom","NW"
2019,2019-09-16,27.98,-82.62,333,259,"No bloom","NE"
2019,2019-09-16,27.949,-82.561,NA,259,NA,"CE"
2019,2019-09-16,27.957,-82.622,333,259,"No bloom","CE"
2019,2019-09-16,27.942,-82.675,NA,259,NA,"CW"
2019,2019-09-16,27.9055,-82.6046,NA,259,NA,"SW"
2019,2019-09-16,27.9244,-82.5496,NA,259,NA,"SE"
2019,2019-09-16,27.86111,-82.58911,NA,259,NA,"SW"
2019,2019-10-07,28.02,-82.675,NA,280,NA,"NW"
2019,2019-10-07,27.972,-82.673,NA,280,NA,"NW"
2019,2019-10-07,27.98,-82.62,333,280,"No bloom","NE"
2019,2019-10-07,27.949,-82.561,NA,280,NA,"CE"
2019,2019-10-07,27.957,-82.622,NA,280,NA,"CE"
2019,2019-10-07,27.942,-82.675,NA,280,NA,"CW"
2019,2019-10-07,27.9055,-82.6046,NA,280,NA,"SW"
2019,2019-10-07,27.9244,-82.5496,NA,280,NA,"SE"
2019,2019-10-07,27.86111,-82.58911,NA,280,NA,"SW"
2019,2019-11-20,28.02,-82.675,NA,324,NA,"NW"
2019,2019-11-20,27.972,-82.673,NA,324,NA,"NW"
2019,2019-11-20,27.98,-82.62,NA,324,NA,"NE"
2019,2019-11-20,27.949,-82.561,NA,324,NA,"CE"
2019,2019-11-20,27.957,-82.622,NA,324,NA,"CE"
2019,2019-11-20,27.942,-82.675,NA,324,NA,"CW"
2019,2019-11-20,27.9055,-82.6046,NA,324,NA,"SW"
2019,2019-11-20,27.9244,-82.5496,NA,324,NA,"SE"
2019,2019-11-20,27.86111,-82.58911,NA,324,NA,"SW"
2019,2019-12-20,28.02,-82.675,NA,354,NA,"NW"
2019,2019-12-20,27.972,-82.673,NA,354,NA,"NW"
2019,2019-12-20,27.98,-82.62,NA,354,NA,"NE"
2019,2019-12-20,27.949,-82.561,NA,354,NA,"CE"
2019,2019-12-20,27.957,-82.622,NA,354,NA,"CE"
2019,2019-12-20,27.942,-82.675,NA,354,NA,"CW"
2019,2019-12-20,27.9055,-82.6046,NA,354,NA,"SW"
2019,2019-12-20,27.9244,-82.5496,NA,354,NA,"SE"
2019,2019-12-20,27.86111,-82.58911,NA,354,NA,"SW"
2020,2020-01-16,28.02,-82.675,NA,16,NA,"NW"
2020,2020-01-16,27.972,-82.673,NA,16,NA,"NW"
2020,2020-01-16,27.98,-82.62,NA,16,NA,"NE"
2020,2020-01-16,27.949,-82.561,NA,16,NA,"CE"
2020,2020-01-16,27.957,-82.622,NA,16,NA,"CE"
2020,2020-01-16,27.942,-82.675,NA,16,NA,"CW"
2020,2020-01-16,27.9055,-82.6046,NA,16,NA,"SW"
2020,2020-01-16,27.9244,-82.5496,NA,16,NA,"SE"
2020,2020-01-16,27.86111,-82.58911,NA,16,NA,"SW"
2020,2020-02-13,28.02,-82.675,NA,44,NA,"NW"
2020,2020-02-13,27.972,-82.673,NA,44,NA,"NW"
2020,2020-02-13,27.98,-82.62,NA,44,NA,"NE"
2020,2020-02-13,27.949,-82.561,NA,44,NA,"CE"
2020,2020-02-13,27.957,-82.622,NA,44,NA,"CE"
2020,2020-02-13,27.942,-82.675,NA,44,NA,"CW"
2020,2020-02-13,27.9055,-82.6046,NA,44,NA,"SW"
2020,2020-02-13,27.9244,-82.5496,NA,44,NA,"SE"
2020,2020-02-13,27.86111,-82.58911,NA,44,NA,"SW"
2020,2020-05-01,28.02,-82.675,235333,122,"Medium","NW"
2020,2020-05-01,27.972,-82.673,334000,122,"Medium","NW"
2020,2020-05-01,27.98,-82.62,10000,122,"No bloom","NE"
2020,2020-05-01,27.949,-82.561,1000,122,"No bloom","CE"
2020,2020-05-01,27.957,-82.622,92000,122,"Low","CE"
2020,2020-05-01,27.942,-82.675,441333,122,"Medium","CW"
2020,2020-05-01,27.9055,-82.6046,13000,122,"Low","SW"
2020,2020-05-01,27.9244,-82.5496,333,122,"No bloom","SE"
2020,2020-05-01,27.86111,-82.58911,1667,122,"No bloom","SW"
2020,2020-05-19,28.02,-82.675,374333,140,"Medium","NW"
2020,2020-05-19,27.972,-82.673,192000,140,"Medium","NW"
2020,2020-05-19,27.98,-82.62,229000,140,"Medium","NE"
2020,2020-05-19,27.949,-82.561,6333,140,"No bloom","CE"
2020,2020-05-19,27.957,-82.622,277333,140,"Medium","CE"
2020,2020-05-19,27.942,-82.675,283667,140,"Medium","CW"
2020,2020-05-19,27.9055,-82.6046,61667,140,"Low","SW"
2020,2020-05-19,27.9244,-82.5496,NA,140,NA,"SE"
2020,2020-05-19,27.86111,-82.58911,13667,140,"Low","SW"
2020,2020-05-29,28.02,-82.675,1766333,150,"High","NW"
2020,2020-05-29,27.972,-82.673,636000,150,"Medium","NW"
2020,2020-05-29,27.98,-82.62,161667,150,"Medium","NE"
2020,2020-05-29,27.949,-82.561,47000,150,"Low","CE"
2020,2020-05-29,27.957,-82.622,566667,150,"Medium","CE"
2020,2020-05-29,27.942,-82.675,976333,150,"Medium","CW"
2020,2020-05-29,27.9055,-82.6046,108000,150,"Medium","SW"
2020,2020-05-29,27.9244,-82.5496,11000,150,"Low","SE"
2020,2020-05-29,27.86111,-82.58911,73000,150,"Low","SW"
2020,2020-06-11,28.02,-82.675,373699,163,"Medium","NW"
2020,2020-06-11,27.972,-82.673,183702,163,"Medium","NW"
2020,2020-06-11,27.98,-82.62,46000,163,"Low","NE"
2020,2020-06-11,27.949,-82.561,91667,163,"Low","CE"
2020,2020-06-11,27.957,-82.622,281400,163,"Medium","CE"
2020,2020-06-11,27.942,-82.675,103667,163,"Medium","CW"
2020,2020-06-11,27.9055,-82.6046,14000,163,"Low","SW"
2020,2020-06-11,27.9244,-82.5496,59333,163,"Low","SE"
2020,2020-06-11,27.86111,-82.58911,2000,163,"No bloom","SW"
2020,2020-06-25,28.02,-82.675,30000,177,"Low","NW"
2020,2020-06-25,27.972,-82.673,40667,177,"Low","NW"
2020,2020-06-25,27.98,-82.62,4667,177,"No bloom","NE"
2020,2020-06-25,27.949,-82.561,9000,177,"No bloom","CE"
2020,2020-06-25,27.957,-82.622,667,177,"No bloom","CE"
2020,2020-06-25,27.942,-82.675,39333,177,"Low","CW"
2020,2020-06-25,27.9055,-82.6046,2667,177,"No bloom","SW"
2020,2020-06-25,27.9244,-82.5496,667,177,"No bloom","SE"
2020,2020-06-25,27.86111,-82.58911,NA,177,NA,"SW"
2020,2020-07-09,28.02,-82.675,1242662,191,"High","NW"
2020,2020-07-09,27.972,-82.673,633338,191,"Medium","NW"
2020,2020-07-09,27.98,-82.62,535482,191,"Medium","NE"
2020,2020-07-09,27.949,-82.561,106000,191,"Medium","CE"
2020,2020-07-09,27.957,-82.622,942502,191,"Medium","CE"
2020,2020-07-09,27.942,-82.675,1184631,191,"High","CW"
2020,2020-07-09,27.9055,-82.6046,103667,191,"Medium","SW"
2020,2020-07-09,27.9244,-82.5496,64333,191,"Low","SE"
2020,2020-07-09,27.86111,-82.58911,113000,191,"Medium","SW"
2020,2020-07-27,28.02,-82.675,221523,209,"Medium","NW"
2020,2020-07-27,27.972,-82.673,238933,209,"Medium","NW"
2020,2020-07-27,27.98,-82.62,88333,209,"Low","NE"
2020,2020-07-27,27.949,-82.561,NA,209,NA,"CE"
2020,2020-07-27,27.957,-82.622,55667,209,"Low","CE"
2020,2020-07-27,27.942,-82.675,25333,209,"Low","CW"
2020,2020-07-27,27.9055,-82.6046,12333,209,"Low","SW"
2020,2020-07-27,27.9244,-82.5496,NA,209,NA,"SE"
2020,2020-07-27,27.86111,-82.58911,3667,209,"No bloom","SW"
2020,2020-08-11,28.02,-82.675,73000,224,"Low","NW"
2020,2020-08-11,27.972,-82.673,57333,224,"Low","NW"
2020,2020-08-11,27.98,-82.62,33333,224,"Low","NE"
2020,2020-08-11,27.949,-82.561,4333,224,"No bloom","CE"
2020,2020-08-11,27.957,-82.622,120333,224,"Medium","CE"
2020,2020-08-11,27.942,-82.675,147000,224,"Medium","CW"
2020,2020-08-11,27.9055,-82.6046,3000,224,"No bloom","SW"
2020,2020-08-11,27.9244,-82.5496,NA,224,NA,"SE"
2020,2020-08-11,27.86111,-82.58911,333,224,"No bloom","SW"
2020,2020-08-27,28.02,-82.675,4000,240,"No bloom","NW"
2020,2020-08-27,27.972,-82.673,667,240,"No bloom","NW"
2020,2020-08-27,27.98,-82.62,4667,240,"No bloom","NE"
2020,2020-08-27,27.949,-82.561,1000,240,"No bloom","CE"
2020,2020-08-27,27.957,-82.622,16333,240,"Low","CE"
2020,2020-08-27,27.942,-82.675,4667,240,"No bloom","CW"
2020,2020-08-27,27.9055,-82.6046,NA,240,NA,"SW"
2020,2020-08-27,27.9244,-82.5496,1000,240,"No bloom","SE"
2020,2020-08-27,27.86111,-82.58911,NA,240,NA,"SW"
2020,2020-09-10,28.02,-82.675,10333,254,"Low","NW"
2020,2020-09-10,27.972,-82.673,333,254,"No bloom","NW"
2020,2020-09-10,27.98,-82.62,333,254,"No bloom","NE"
2020,2020-09-10,27.949,-82.561,333,254,"No bloom","CE"
2020,2020-09-10,27.957,-82.622,1333,254,"No bloom","CE"
2020,2020-09-10,27.942,-82.675,333,254,"No bloom","CW"
2020,2020-09-10,27.9055,-82.6046,NA,254,NA,"SW"
2020,2020-09-10,27.9244,-82.5496,333,254,"No bloom","SE"
2020,2020-09-10,27.86111,-82.58911,333,254,"No bloom","SW"
2020,2020-09-24,28.02,-82.675,NA,268,NA,"NW"
2020,2020-09-24,27.972,-82.673,NA,268,NA,"NW"
2020,2020-09-24,27.98,-82.62,NA,268,NA,"NE"
2020,2020-09-24,27.949,-82.561,NA,268,NA,"CE"
2020,2020-09-24,27.957,-82.622,NA,268,NA,"CE"
2020,2020-09-24,27.942,-82.675,NA,268,NA,"CW"
2020,2020-09-24,27.9055,-82.6046,NA,268,NA,"SW"
2020,2020-09-24,27.9244,-82.5496,NA,268,NA,"SE"
2020,2020-09-24,27.86111,-82.58911,NA,268,NA,"SW"
2020,2020-10-15,28.02,-82.675,NA,289,NA,"NW"
2020,2020-10-15,27.972,-82.673,NA,289,NA,"NW"
2020,2020-10-15,27.98,-82.62,NA,289,NA,"NE"
2020,2020-10-15,27.949,-82.561,NA,289,NA,"CE"
2020,2020-10-15,27.957,-82.622,NA,289,NA,"CE"
2020,2020-10-15,27.942,-82.675,NA,289,NA,"CW"
