year,month,bay_segment,source,tn_load,tp_load,tss_load,bod_load
2015,5,Lower Tampa Bay,DPS,0.199945625,0.068397821,0.02931754,0.035181048
2015,5,Lower Tampa Bay,GWS,0.015874038,0.088888758,0,0
2015,5,Lower Tampa Bay,IPS,0.127705969,0.216057523,0.047647278,0.133284717
2015,5,Lower Tampa Bay,NPS,0.863876193,0.298926692,19.39850525,4.941544127
2015,6,Lower Tampa Bay,AD,21.6757979,0.343585515,0,0
2015,6,Lower Tampa Bay,DPS,0.140908707,0.054360719,0.017881816,0.003576363
2015,6,Lower Tampa Bay,GWS,0.015874038,0.088888758,0,0
2015,6,Lower Tampa Bay,IPS,0.046194979,0.027441984,0.135302755,0.157316916
2015,6,Lower Tampa Bay,NPS,1.580568729,0.490068131,31.80240993,8.101294921
2015,7,Lower Tampa Bay,AD,34.77002805,0.591779758,0,0
2015,7,Lower Tampa Bay,DPS,0.123384611,0.024975433,0.019900744,0.003980149
2015,7,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2015,7,Lower Tampa Bay,IPS,0.189328134,0.212513804,0.475262245,0.752873503
2015,7,Lower Tampa Bay,NPS,5.870591281,1.609872447,103.893232,26.34146987
2015,8,Lower Tampa Bay,AD,34.20603441,0.572277411,0,0
2015,8,Lower Tampa Bay,DPS,0.08637272,0.01491173,0.01130533,0.002261066
2015,8,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2015,8,Lower Tampa Bay,IPS,0.413654204,0.557471987,0.696633829,2.014986665
2015,8,Lower Tampa Bay,NPS,7.575077454,2.028640337,130.9184474,33.19354176
2015,9,Lower Tampa Bay,AD,16.80924229,0.300840019,0,0
2015,9,Lower Tampa Bay,DPS,0.161395873,0.059352031,0.027688148,0.004733017
2015,9,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2015,9,Lower Tampa Bay,IPS,0.125527775,0.106528261,0.133780577,0.345904539
2015,9,Lower Tampa Bay,NPS,5.499389631,1.552878257,100.2151079,25.40890484
2015,10,Lower Tampa Bay,AD,7.006800882,0.123807212,0,0
2015,10,Lower Tampa Bay,DPS,0.300554653,0.069273409,0.033923363,0.019022446
2015,10,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2015,10,Lower Tampa Bay,IPS,0.090249746,0.080990539,0.149094734,0.396786506
2015,10,Lower Tampa Bay,NPS,1.62320131,0.522849657,33.7421395,8.555105407
2015,11,Lower Tampa Bay,AD,2.873841037,0.056718289,0,0
2015,11,Lower Tampa Bay,DPS,0.45759998,0.116293139,0.032453899,0.005408983
2015,11,Lower Tampa Bay,GWS,0.015874038,0.088888758,0,0
2015,11,Lower Tampa Bay,IPS,0.056327637,0.031025789,0.082221552,0.061666164
2015,11,Lower Tampa Bay,NPS,0.88423466,0.35679962,23.15410259,5.898238974
2015,12,Lower Tampa Bay,AD,1.587491132,0.034375796,0,0
2015,12,Lower Tampa Bay,DPS,0.74179922,0.137975899,0.032022347,0.009326897
2015,12,Lower Tampa Bay,GWS,0.015874038,0.088888758,0,0
2015,12,Lower Tampa Bay,IPS,0.003333277,0,0,0
2015,12,Lower Tampa Bay,NPS,0.26205423,0.182980826,11.87433106,3.024848056
2015,1,Middle Tampa Bay,AD,4.093380812,0.084265598,0,0
2015,1,Middle Tampa Bay,DPS,1.399725848,0.094112597,0.14835979,0.158986282
2015,1,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,1,Middle Tampa Bay,IPS,2.100193279,0.041175201,0.28822641,0.228486667
2015,1,Middle Tampa Bay,NPS,4.598538718,1.522188884,115.1145654,29.2349219
2015,2,Middle Tampa Bay,AD,15.65575048,0.291215534,0,0
2015,2,Middle Tampa Bay,DPS,1.028555921,0.065644796,0.051715485,0.123916873
2015,2,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,2,Middle Tampa Bay,IPS,1.100101242,0.027488634,0.192420437,0.152538084
2015,2,Middle Tampa Bay,NPS,17.95258022,4.130970903,264.9834375,71.81110898
2015,3,Middle Tampa Bay,AD,5.104391133,0.07887298,0,0
2015,3,Middle Tampa Bay,DPS,1.579407498,0.107841918,0.083726297,0.17982694
2015,3,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,3,Middle Tampa Bay,IPS,6.233047676,3.714671714,41.98092342,31.74197627
2015,3,Middle Tampa Bay,NPS,7.25474878,-0.128273753,167.9564673,24.38016844
2015,4,Middle Tampa Bay,AD,15.47824969,0.240947584,0,0
2015,4,Middle Tampa Bay,DPS,2.155675717,0.122339723,0.129144809,0.237891139
2015,4,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,4,Middle Tampa Bay,IPS,3.542639001,0.853366257,9.541244984,7.220318883
2015,4,Middle Tampa Bay,NPS,5.091644037,0.914072273,114.0713482,24.2667852
2015,5,Middle Tampa Bay,AD,29.48540809,0.454360799,0,0
2015,5,Middle Tampa Bay,DPS,2.184191828,0.149025045,0.101553293,0.263266259
2015,5,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,5,Middle Tampa Bay,IPS,3.600331336,0.038489862,0.269429036,0.213585363
2015,5,Middle Tampa Bay,NPS,3.507474331,1.355470968,106.9314368,25.59076332
2015,6,Middle Tampa Bay,AD,25.20627684,0.399547534,0,0
2015,6,Middle Tampa Bay,DPS,1.89521375,0.167122773,0.112232675,0.217514768
2015,6,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,6,Middle Tampa Bay,IPS,1.300119649,0.023171879,0.162203152,0.128583836
2015,6,Middle Tampa Bay,NPS,14.84935114,4.24913503,245.9153935,63.14544659
2015,7,Middle Tampa Bay,AD,44.54372306,0.758126327,0,0
2015,7,Middle Tampa Bay,DPS,1.463207877,0.10908075,0.07717744,0.189263563
2015,7,Middle Tampa Bay,GWS,0.026821745,0.151435985,0,0
2015,7,Middle Tampa Bay,IPS,1.700156464,0.029091175,0.203638225,0.161430797
2015,7,Middle Tampa Bay,NPS,73.36676266,17.03588588,1451.0198,317.148823
2015,8,Middle Tampa Bay,AD,44.57628079,0.745774803,0,0
2015,8,Middle Tampa Bay,DPS,1.14851865,0.086523159,0.106362334,0.25950295
2015,8,Middle Tampa Bay,GWS,0.026821745,0.151435985,0,0
2015,8,Middle Tampa Bay,IPS,11.63978384,9.113888132,103.2410805,78.04667446
2015,8,Middle Tampa Bay,NPS,134.9842222,28.56136337,1930.328746,421.1797745
2015,9,Middle Tampa Bay,AD,17.63450782,0.315610042,0,0
2015,9,Middle Tampa Bay,DPS,1.165812525,0.080499339,0.086552866,0.232537684
2015,9,Middle Tampa Bay,GWS,0.026821745,0.151435985,0,0
2015,9,Middle Tampa Bay,IPS,13.10390208,10.03371765,113.6464503,85.91362663
2015,9,Middle Tampa Bay,NPS,48.32116383,8.318023516,1015.695206,180.9592958
2015,10,Middle Tampa Bay,AD,8.048141733,0.142207265,0,0
2015,10,Middle Tampa Bay,DPS,1.507097936,0.114223845,0.085507203,0.259179593
2015,10,Middle Tampa Bay,GWS,0.026821745,0.151435985,0,0
2015,10,Middle Tampa Bay,IPS,3.342837043,1.320154622,14.8093892,11.20401757
2015,10,Middle Tampa Bay,NPS,24.4736857,6.543421688,478.7236605,110.9943899
2015,11,Middle Tampa Bay,AD,3.35320501,0.066179043,0,0
2015,11,Middle Tampa Bay,DPS,1.907968582,0.119927598,0.077256726,0.227099441
2015,11,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,11,Middle Tampa Bay,IPS,4.246400164,2.795038814,31.54808802,23.85602694
2015,11,Middle Tampa Bay,NPS,18.58388899,4.070439623,241.4977934,49.54154894
2015,12,Middle Tampa Bay,AD,1.067580639,0.023117568,0,0
2015,12,Middle Tampa Bay,DPS,1.613686107,0.120203383,0.08399806,0.201870006
2015,12,Middle Tampa Bay,GWS,0.019241389,0.109895634,0,0
2015,12,Middle Tampa Bay,IPS,5.003598951,3.526681877,39.8327453,30.1191373
2015,12,Middle Tampa Bay,NPS,7.439084963,-0.320132277,121.3743867,13.89825196
2015,1,Old Tampa Bay,AD,3.345736945,0.068874736,0,0
2015,1,Old Tampa Bay,DPS,6.1799746,0.930703364,1.813189804,4.547530374
2015,1,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,1,Old Tampa Bay,IPS,0.047730741,0,0.128058085,0.111759783
2015,1,Old Tampa Bay,NPS,7.211062571,1.759259481,291.3677162,59.13777996
2015,2,Old Tampa Bay,AD,14.51498149,0.269995877,0,0
2015,2,Old Tampa Bay,DPS,6.933547844,0.716548312,1.973642954,4.592589978
2015,2,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,2,Old Tampa Bay,IPS,0.034349109,0,0.077110244,0.067296213
2015,2,Old Tampa Bay,NPS,15.56216848,3.364351587,524.5224887,106.9254403
2015,3,Old Tampa Bay,AD,5.315660105,0.082137505,0,0
2015,3,Old Tampa Bay,DPS,6.436821202,1.037612978,2.083952364,4.986772159
2015,3,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,3,Old Tampa Bay,IPS,0.008795909,0,0.00646758,0.024835507
2015,3,Old Tampa Bay,NPS,12.10045243,2.548440119,406.0924855,83.38050598
2015,4,Old Tampa Bay,AD,19.5228842,0.303909801,0,0
2015,4,Old Tampa Bay,DPS,5.549823636,0.793502044,1.363231486,2.596762952
2015,4,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,4,Old Tampa Bay,IPS,0.036802617,0,0.034173858,0.2523608
2015,4,Old Tampa Bay,NPS,6.314362962,1.568005549,257.6565865,50.55796126
2015,5,Old Tampa Bay,AD,30.13924305,0.464436189,0,0
2015,5,Old Tampa Bay,DPS,5.17987166,0.759612447,1.235874603,2.351954214
2015,5,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,5,Old Tampa Bay,IPS,0.09455602,0,0.028586704,0.211101812
2015,5,Old Tampa Bay,NPS,13.32090336,4.44963087,504.128396,101.2099591
2015,6,Old Tampa Bay,AD,23.80407128,0.377321016,0,0
2015,6,Old Tampa Bay,DPS,5.322356093,0.97179333,1.455291383,3.009895411
2015,6,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,6,Old Tampa Bay,IPS,0.199785633,0,0.035050111,0.336481067
2015,6,Old Tampa Bay,NPS,24.14534534,4.919888394,837.973883,168.8423368
2015,7,Old Tampa Bay,AD,36.6774455,0.624243667,0,0
2015,7,Old Tampa Bay,DPS,7.81073923,0.78179382,2.369920332,4.558191591
2015,7,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,7,Old Tampa Bay,IPS,0.061571362,0,0.043979544,0.422203624
2015,7,Old Tampa Bay,NPS,136.2022565,26.25426876,3879.613807,774.2635957
2015,8,Old Tampa Bay,AD,42.97152488,0.718926746,0,0
2015,8,Old Tampa Bay,DPS,14.07347808,1.358791881,3.885288253,11.05340668
2015,8,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,8,Old Tampa Bay,IPS,0.067004129,0,0.086148166,0.459456885
2015,8,Old Tampa Bay,NPS,266.7832504,51.38277473,8090.694015,1608.383293
2015,9,Old Tampa Bay,AD,12.37444605,0.221469149,0,0
2015,9,Old Tampa Bay,DPS,9.732474042,1.136005283,2.44238281,7.116476607
2015,9,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,9,Old Tampa Bay,IPS,0.092131721,0,0.063340558,0.552790324
2015,9,Old Tampa Bay,NPS,79.32466412,15.44650111,2522.701853,505.490899
2015,10,Old Tampa Bay,AD,4.116915725,0.072744162,0,0
2015,10,Old Tampa Bay,DPS,8.131687777,0.865387894,1.8693881,6.253782287
2015,10,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,10,Old Tampa Bay,IPS,0.134525665,0,0.040357699,0.099342029
2015,10,Old Tampa Bay,NPS,19.75843176,4.063709547,644.9682186,127.0452591
2015,11,Old Tampa Bay,AD,2.346184124,0.046304422,0,0
2015,11,Old Tampa Bay,DPS,7.507548652,0.789803848,1.627672127,3.078407997
2015,11,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,11,Old Tampa Bay,IPS,0.05820822,0,0.006258948,0.060085905
2015,11,Old Tampa Bay,NPS,5.496385557,1.721372296,225.1087066,45.85122871
2015,12,Old Tampa Bay,AD,0.756152929,0.016373861,0,0
2015,12,Old Tampa Bay,DPS,5.735518749,0.302113408,1.453280691,4.476685399
2015,12,Old Tampa Bay,GWS,0.043784934,0.421195342,0,0
2015,12,Old Tampa Bay,IPS,0.03557169,0,0.00646758,0.062088768
2015,12,Old Tampa Bay,NPS,2.017199588,0.985769615,134.0053577,27.11374885
2015,1,Remainder Lower Tampa Bay,AD,1.999582758,0.04116305,0,0
2015,1,Remainder Lower Tampa Bay,DPS,2.670652091,0.409669134,0.392226349,0.884383319
2015,1,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,1,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,1,Remainder Lower Tampa Bay,NPS,2.506290268,1.321806848,107.9230921,28.86043024
2015,2,Remainder Lower Tampa Bay,AD,6.046573183,0.112473435,0,0
2015,2,Remainder Lower Tampa Bay,DPS,2.472824737,0.250316323,0.548605467,1.150234443
2015,2,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,2,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,2,Remainder Lower Tampa Bay,NPS,22.81196319,6.78839613,410.3895989,109.9533739
2015,3,Remainder Lower Tampa Bay,AD,2.352951661,0.036357776,0,0
2015,3,Remainder Lower Tampa Bay,DPS,2.867904882,0.295929756,0.613133783,1.028779492
2015,3,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,3,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,3,Remainder Lower Tampa Bay,NPS,4.99684369,1.729519352,139.2302278,33.10345081
2015,4,Remainder Lower Tampa Bay,AD,6.384354403,0.099384284,0,0
2015,4,Remainder Lower Tampa Bay,DPS,2.299403131,0.195473148,0.264783039,0.453006203
2015,4,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,4,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,4,Remainder Lower Tampa Bay,NPS,2.910470788,1.312989342,110.7849307,25.98731189
2015,5,Remainder Lower Tampa Bay,AD,11.96228516,0.184335025,0,0
2015,5,Remainder Lower Tampa Bay,DPS,2.399700283,0.22398412,0.415155517,0.659283904
2015,5,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,5,Remainder Lower Tampa Bay,IPS,0.00234335,0.000325465,0.004686701,0.003124467
2015,5,Remainder Lower Tampa Bay,NPS,6.474081479,2.457559262,184.3197133,36.23223572
2015,6,Remainder Lower Tampa Bay,AD,10.57136556,0.167567907,0,0
2015,6,Remainder Lower Tampa Bay,DPS,1.766531862,0.25979302,0.487981506,0.749011433
2015,6,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,6,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,6,Remainder Lower Tampa Bay,NPS,13.77645127,4.406159286,297.048042,75.7819828
2015,7,Remainder Lower Tampa Bay,AD,16.98720894,0.289119306,0,0
2015,7,Remainder Lower Tampa Bay,DPS,2.279925584,0.657541019,0.918142729,1.366239277
2015,7,Remainder Lower Tampa Bay,GWS,0.043737119,0.213012061,0,0
2015,7,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,7,Remainder Lower Tampa Bay,NPS,59.00556706,13.68369566,1121.76049,261.4439058
2015,8,Remainder Lower Tampa Bay,AD,16.37790532,0.274007362,0,0
2015,8,Remainder Lower Tampa Bay,DPS,3.3903171,0.504613974,2.346024384,2.237524992
2015,8,Remainder Lower Tampa Bay,GWS,0.043737119,0.213012061,0,0
2015,8,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,8,Remainder Lower Tampa Bay,NPS,154.1165826,42.80497369,2454.7384,634.285319
2015,9,Remainder Lower Tampa Bay,AD,8.322683505,0.148953547,0,0
2015,9,Remainder Lower Tampa Bay,DPS,2.492211516,0.273657887,1.142116521,1.992415593
2015,9,Remainder Lower Tampa Bay,GWS,0.043737119,0.213012061,0,0
2015,9,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,9,Remainder Lower Tampa Bay,NPS,117.574625,30.69182594,1260.328702,435.7383604
2015,10,Remainder Lower Tampa Bay,AD,3.468529076,0.061287444,0,0
2015,10,Remainder Lower Tampa Bay,DPS,2.049516862,0.354629809,0.944405753,1.570478332
2015,10,Remainder Lower Tampa Bay,GWS,0.043737119,0.213012061,0,0
2015,10,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,10,Remainder Lower Tampa Bay,NPS,38.50975361,10.39662968,610.3259914,158.2792706
2015,11,Remainder Lower Tampa Bay,AD,1.475356591,0.029117721,0,0
2015,11,Remainder Lower Tampa Bay,DPS,1.545634326,0.409494936,0.48819743,0.858234507
2015,11,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,11,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,11,Remainder Lower Tampa Bay,NPS,13.85322067,4.273757216,256.3521852,66.65904963
2015,12,Remainder Lower Tampa Bay,AD,0.835436917,0.018090689,0,0
2015,12,Remainder Lower Tampa Bay,DPS,1.189458192,0.151243547,0.362065813,0.494423079
2015,12,Remainder Lower Tampa Bay,GWS,0.023017652,0.111640295,0,0
2015,12,Remainder Lower Tampa Bay,IPS,0,0,0,0
2015,12,Remainder Lower Tampa Bay,NPS,12.08616509,3.667882539,202.5464952,55.68754536
2016,1,Hillsborough Bay,AD,5.327051242,0.111599311,0,0
2016,1,Hillsborough Bay,DPS,19.21229585,26.59580605,4.860491942,14.64241312
2016,1,Hillsborough Bay,GWS,2.943780732,1.397872821,23.18684497,0
2016,1,Hillsborough Bay,IPS,12.6044132,8.975677952,26.91309385,50.91030482
2016,1,Hillsborough Bay,NPS,55.10892893,19.48667418,1471.007208,309.3049589
2016,2,Hillsborough Bay,AD,2.755447859,0.050094176,0,0
2016,2,Hillsborough Bay,DPS,22.00479503,26.0581043,8.43120312,20.12176102
2016,2,Hillsborough Bay,GWS,3.108527248,1.532714315,27.46663238,0
2016,2,Hillsborough Bay,IPS,7.419817337,7.678441253,36.3214559,54.78950269
2016,2,Hillsborough Bay,NPS,79.4440933,19.626182,1729.538583,374.5400075
2016,3,Hillsborough Bay,AD,3.039948544,0.05172496,0,0
2016,3,Hillsborough Bay,DPS,22.22252277,26.38688734,12.3036768,18.63371504
2016,3,Hillsborough Bay,GWS,2.746212516,1.425664624,24.52878083,0
2016,3,Hillsborough Bay,IPS,4.628707775,5.965453599,19.58345009,38.05308609
2016,3,Hillsborough Bay,NPS,31.72006729,4.959676265,664.7453551,118.9972435
2016,4,Hillsborough Bay,AD,7.831256382,0.109370505,0,0
2016,4,Hillsborough Bay,DPS,18.98464525,24.62657004,9.131203687,16.76367219
2016,4,Hillsborough Bay,GWS,2.553588806,1.34460073,21.60434054,0
2016,4,Hillsborough Bay,IPS,4.700100092,5.619564863,13.02293813,26.0179094
2016,4,Hillsborough Bay,NPS,34.6583904,5.014883749,765.2602753,152.0080737
2016,5,Hillsborough Bay,AD,6.439912309,0.111269168,0,0
2016,5,Hillsborough Bay,DPS,18.18897791,21.38906411,7.656260731,12.67401257
2016,5,Hillsborough Bay,GWS,2.050445587,1.155804717,14.87164507,0
2016,5,Hillsborough Bay,IPS,2.298379065,4.571986052,9.318299802,18.70161324
2016,5,Hillsborough Bay,NPS,25.77392025,11.66158731,512.7658325,100.2596901
2016,6,Hillsborough Bay,AD,13.41410583,0.24916214,0,0
2016,6,Hillsborough Bay,DPS,22.92382987,20.14760512,9.156859505,16.74669512
2016,6,Hillsborough Bay,GWS,3.067235764,1.507922149,26.28788887,0
2016,6,Hillsborough Bay,IPS,16.82697116,14.13032714,44.15294647,103.0994697
2016,6,Hillsborough Bay,NPS,126.2129914,56.77428156,3259.166889,677.4476732
2016,7,Hillsborough Bay,AD,6.648873435,0.115512623,0,0
2016,7,Hillsborough Bay,DPS,20.52460106,18.92632716,9.264292844,17.27624462
2016,7,Hillsborough Bay,GWS,3.255505711,1.69699844,29.60033791,0
2016,7,Hillsborough Bay,IPS,18.84984643,10.21177667,39.60876282,105.0370863
2016,7,Hillsborough Bay,NPS,60.47385803,28.65769695,1672.146158,285.5129619
2016,8,Hillsborough Bay,AD,14.11650911,0.250394506,0,0
2016,8,Hillsborough Bay,DPS,27.09449605,40.48091725,10.01753159,19.95239897
2016,8,Hillsborough Bay,GWS,3.511072509,1.820211709,32.73536496,0
2016,8,Hillsborough Bay,IPS,13.15100592,13.26939343,41.93020329,89.64995947
2016,8,Hillsborough Bay,NPS,242.5612759,92.88763883,5617.028392,1159.061298
2016,9,Hillsborough Bay,AD,5.282496319,0.099596506,0,0
2016,9,Hillsborough Bay,DPS,27.64305628,39.39044938,11.43758485,15.45732713
2016,9,Hillsborough Bay,GWS,3.698037111,1.88393092,35.21780174,0
2016,9,Hillsborough Bay,IPS,19.00112993,17.01162546,60.6456358,138.9440006
2016,9,Hillsborough Bay,NPS,236.833458,142.2351301,5348.140867,1166.704499
2016,10,Hillsborough Bay,AD,1.381977216,0.027528647,0,0
2016,10,Hillsborough Bay,DPS,25.87596227,25.13718873,12.26491279,18.39188979
2016,10,Hillsborough Bay,GWS,3.794388004,1.873502779,35.0799975,0
2016,10,Hillsborough Bay,IPS,13.53608473,13.02090255,47.21469319,108.536201
2016,10,Hillsborough Bay,NPS,185.782602,66.44390299,3710.976955,814.0221949
2016,11,Hillsborough Bay,AD,0.046740862,0.000853064,0,0
2016,11,Hillsborough Bay,DPS,19.16143394,22.90522155,8.156325599,13.66101515
2016,11,Hillsborough Bay,GWS,3.090273828,1.53993868,26.42808587,0
2016,11,Hillsborough Bay,IPS,5.138801541,6.521092856,18.77324759,38.04366765
2016,11,Hillsborough Bay,NPS,18.89488584,0.663073554,384.2359894,53.05829907
2016,12,Hillsborough Bay,AD,0.414434957,0.007989056,0,0
2016,12,Hillsborough Bay,DPS,17.54177558,21.13285692,3.755160064,11.35443939
2016,12,Hillsborough Bay,GWS,2.378719001,1.290171255,18.19145011,0
2016,12,Hillsborough Bay,IPS,3.719370644,5.927230689,15.08193639,29.00727008
2016,12,Hillsborough Bay,NPS,12.30283117,0.976188074,213.0932525,22.45752201
2016,1,Lower Tampa Bay,AD,11.55367971,0.242044358,0,0
2016,1,Lower Tampa Bay,DPS,0.232171636,0.035124936,0.014959513,0.002991903
2016,1,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,1,Lower Tampa Bay,IPS,0.157186962,0.098190846,0.296491292,0.453118864
2016,1,Lower Tampa Bay,NPS,0.777539122,0.331668457,21.52324452,5.482796802
2016,2,Lower Tampa Bay,AD,5.079163914,0.092339446,0,0
2016,2,Lower Tampa Bay,DPS,0.073884533,0.008858971,0.017933139,0.003586628
2016,2,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,2,Lower Tampa Bay,IPS,0.075525853,0.08462306,0.134271907,0.378204238
2016,2,Lower Tampa Bay,NPS,0.981408284,0.372912574,24.19973425,6.164601505
2016,3,Lower Tampa Bay,AD,6.691404844,0.113854772,0,0
2016,3,Lower Tampa Bay,DPS,0.145611873,0.040429845,0.032215016,0.006443003
2016,3,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,3,Lower Tampa Bay,IPS,0.006244082,0.01180609,0.009356156,0.012474875
2016,3,Lower Tampa Bay,NPS,0.740410289,0.295101636,19.15028257,4.87831228
2016,4,Lower Tampa Bay,AD,14.84569472,0.207333414,0,0
2016,4,Lower Tampa Bay,DPS,0.169024154,0.0556239,0.022657393,0.004531479
2016,4,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,4,Lower Tampa Bay,IPS,0.031794528,0.022642218,0.119499137,0.060988395
2016,4,Lower Tampa Bay,NPS,0.580913326,0.182229874,11.82559888,3.0124341
2016,5,Lower Tampa Bay,AD,18.71430273,0.323346777,0,0
2016,5,Lower Tampa Bay,DPS,0.17636832,0.069396099,0.023024585,0.004604917
2016,5,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,5,Lower Tampa Bay,IPS,0.013164982,0.012811295,0.0151516,0.016161706
2016,5,Lower Tampa Bay,NPS,0.892256677,0.339014319,21.99994582,5.604230927
2016,6,Lower Tampa Bay,AD,32.06775599,0.595646911,0,0
2016,6,Lower Tampa Bay,DPS,0.312709581,0.091562313,0.02369012,0.004738024
2016,6,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,6,Lower Tampa Bay,IPS,0.112548309,0.112566919,0.126968419,0.379649184
2016,6,Lower Tampa Bay,NPS,5.422855269,1.621075634,105.1978461,26.79793067
2016,7,Lower Tampa Bay,AD,16.91863415,0.293931872,0,0
2016,7,Lower Tampa Bay,DPS,0.281575151,0.101684962,0.023161827,0.004541535
2016,7,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2016,7,Lower Tampa Bay,IPS,0.003333277,0.009999832,0,0
2016,7,Lower Tampa Bay,NPS,3.130996578,0.912418385,58.88298486,14.92940725
2016,8,Lower Tampa Bay,AD,38.71472094,0.686710387,0,0
2016,8,Lower Tampa Bay,DPS,0.240629161,0.086543878,0.025818579,0.005163716
2016,8,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2016,8,Lower Tampa Bay,IPS,0.177264378,0.120032198,0.182860151,0.530939684
2016,8,Lower Tampa Bay,NPS,22.38905213,6.003659102,387.446564,98.23461829
2016,9,Lower Tampa Bay,AD,13.5831708,0.256097926,0,0
2016,9,Lower Tampa Bay,DPS,0.187834171,0.057340261,0.026757004,0.005351401
2016,9,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2016,9,Lower Tampa Bay,IPS,0.376042706,0.470760348,0.55776938,1.864165195
2016,9,Lower Tampa Bay,NPS,3.836306411,1.13467719,73.22647252,18.56610755
2016,10,Lower Tampa Bay,AD,3.954769385,0.078778035,0,0
2016,10,Lower Tampa Bay,DPS,0,0,0,0
2016,10,Lower Tampa Bay,GWS,0.024144204,0.134209268,0,0
2016,10,Lower Tampa Bay,IPS,0.769784522,0.321219286,0.812237958,1.56433645
2016,10,Lower Tampa Bay,NPS,2.029081722,0.656865951,42.39089053,10.74794136
2016,11,Lower Tampa Bay,AD,0.072785787,0.001328407,0,0
2016,11,Lower Tampa Bay,DPS,0.238545799,0.074971537,0.02178402,0.004313667
2016,11,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,11,Lower Tampa Bay,IPS,0.003333277,0.009999832,0,0
2016,11,Lower Tampa Bay,NPS,0.583016936,0.26275707,17.05131902,4.343625671
2016,12,Lower Tampa Bay,AD,1.43422178,0.02764747,0,0
2016,12,Lower Tampa Bay,DPS,0,0,0,0
2016,12,Lower Tampa Bay,GWS,0.001256614,0.008785273,0,0
2016,12,Lower Tampa Bay,IPS,0.003333277,0.009999832,0,0
2016,12,Lower Tampa Bay,NPS,0.109250487,0.13382356,8.684326606,2.212231437
2016,1,Middle Tampa Bay,AD,14.84489738,0.310993878,0,0
2016,1,Middle Tampa Bay,DPS,1.124793095,0.072026089,0.240457065,0.156717516
2016,1,Middle Tampa Bay,GWS,0.023438152,0.132893896,0,0
2016,1,Middle Tampa Bay,IPS,3.64409329,1.682053288,18.87810422,14.28165847
2016,1,Middle Tampa Bay,NPS,39.96041327,5.927722127,352.3562523,88.01858582
2016,2,Middle Tampa Bay,AD,6.384667614,0.116073567,0,0
2016,2,Middle Tampa Bay,DPS,1.25116508,0.083350979,0.049402646,0.150224308
2016,2,Middle Tampa Bay,GWS,0.023438152,0.132893896,0,0
