"modelseg","bay_segment","prop","year","month","var","period","val","date"
1,"Old Tampa Bay",0.766403773670725,2003,3,"TN","observed",45.9489664780892,2003-03-01
1,"Old Tampa Bay",0.766403773670725,2003,3,"TP","observed",9.2487097533403,2003-03-01
1,"Old Tampa Bay",0.766403773670725,2003,3,"TSS","observed",346.030721099057,2003-03-01
1,"Old Tampa Bay",0.766403773670725,2003,3,"HY","observed",36.1006092935572,2003-03-01
1,"Old Tampa Bay",0.766403773670725,2003,4,"TN","observed",51.1816087327027,2003-04-01
1,"Old Tampa Bay",0.766403773670725,2003,4,"TP","observed",6.61852528768644,2003-04-01
1,"Old Tampa Bay",0.766403773670725,2003,4,"TSS","observed",260.55251009027,2003-04-01
1,"Old Tampa Bay",0.766403773670725,2003,4,"HY","observed",33.3831340664705,2003-04-01
1,"Old Tampa Bay",0.766403773670725,2003,5,"TN","observed",23.4084312007454,2003-05-01
1,"Old Tampa Bay",0.766403773670725,2003,5,"TP","observed",6.21352152692784,2003-05-01
1,"Old Tampa Bay",0.766403773670725,2003,5,"TSS","observed",218.852786120493,2003-05-01
1,"Old Tampa Bay",0.766403773670725,2003,5,"HY","observed",21.1802412875363,2003-05-01
1,"Old Tampa Bay",0.766403773670725,2003,6,"TN","observed",94.0163844352838,2003-06-01
1,"Old Tampa Bay",0.766403773670725,2003,6,"TP","observed",17.1383670243105,2003-06-01
1,"Old Tampa Bay",0.766403773670725,2003,6,"TSS","observed",1358.4504055502,2003-06-01
1,"Old Tampa Bay",0.766403773670725,2003,6,"HY","observed",106.93087925007,2003-06-01
1,"Old Tampa Bay",0.766403773670725,2003,7,"TN","observed",70.8959153570904,2003-07-01
1,"Old Tampa Bay",0.766403773670725,2003,7,"TP","observed",14.6898985652847,2003-07-01
1,"Old Tampa Bay",0.766403773670725,2003,7,"TSS","observed",1073.88911417798,2003-07-01
1,"Old Tampa Bay",0.766403773670725,2003,7,"HY","observed",55.3913491581313,2003-07-01
1,"Old Tampa Bay",0.766403773670725,2003,8,"TN","observed",195.995616981818,2003-08-01
1,"Old Tampa Bay",0.766403773670725,2003,8,"TP","observed",36.3057954757521,2003-08-01
1,"Old Tampa Bay",0.766403773670725,2003,8,"TSS","observed",3993.61509712946,2003-08-01
1,"Old Tampa Bay",0.766403773670725,2003,8,"HY","observed",173.965266632535,2003-08-01
1,"Old Tampa Bay",0.766403773670725,2003,9,"TN","observed",52.5382158437765,2003-09-01
1,"Old Tampa Bay",0.766403773670725,2003,9,"TP","observed",13.3343625840703,2003-09-01
1,"Old Tampa Bay",0.766403773670725,2003,9,"TSS","observed",911.872588130754,2003-09-01
1,"Old Tampa Bay",0.766403773670725,2003,9,"HY","observed",58.7123783180905,2003-09-01
1,"Old Tampa Bay",0.766403773670725,2003,10,"TN","observed",22.0315226722855,2003-10-01
1,"Old Tampa Bay",0.766403773670725,2003,10,"TP","observed",7.60014104940596,2003-10-01
1,"Old Tampa Bay",0.766403773670725,2003,10,"TSS","observed",373.011287279432,2003-10-01
1,"Old Tampa Bay",0.766403773670725,2003,10,"HY","observed",20.2226479223453,2003-10-01
1,"Old Tampa Bay",0.766403773670725,2003,11,"TN","observed",12.7214083116876,2003-11-01
1,"Old Tampa Bay",0.766403773670725,2003,11,"TP","observed",5.14277434811567,2003-11-01
1,"Old Tampa Bay",0.766403773670725,2003,11,"TSS","observed",126.460037752664,2003-11-01
1,"Old Tampa Bay",0.766403773670725,2003,11,"HY","observed",13.272477531668,2003-11-01
1,"Old Tampa Bay",0.766403773670725,2003,12,"TN","observed",9.47219583558396,2003-12-01
1,"Old Tampa Bay",0.766403773670725,2003,12,"TP","observed",4.42264869985294,2003-12-01
1,"Old Tampa Bay",0.766403773670725,2003,12,"TSS","observed",95.9581056502749,2003-12-01
